FMID|MarketName|Website|Street|City|County|State|Zip|Schedule|x|y|Location|Credit|WIC|WICcash|SFMNP|SNAP|Bakedgoods|Cheese|Crafts|Flowers|Eggs|Seafood|Herbs|Vegetables|Honey|Jams|Maple|Meat|Nursery|Nuts|Plants|Poultry|Prepared|Soap|Trees|Wine|updateTime
22001292|Chatsworth Farmers Market|http://www.farmernet.com|Devonshire St.|Chatsworth|Los Angeles|California|91311||-118.597|34.2572||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
21005106|Chattanooga Market|http://www.chattanoogamarket.com|1 Broad St.|Chattanooga|Hamilton|Tennessee|37402|January - December Saturday 10:00 am to 5:00 pm|-85.3108|35.055|Private business parking lot|N|N|N|N|N|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|N|Y|N|N|Y|N|Y|Y|N|N|5/10/2011 9:33:35 AM
21005106|Chattanooga Market|http://www.chattanoogamarket.com|1829 Carter Street|Chattanooga|Hamilton|Tennessee|37401|January - December Sunday 11:00 am to 4:00 pm|-85.3167|35.0363|Private business parking lot|N|N|N|N|N|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|N|Y|N|N|Y|N|Y|Y|N|N|5/10/2011 9:33:35 AM
22003939|Chautauqua Institiution FM||Main gate building on Ft. 394, Chautauqua|Chautauqua|Chautauqua|New York|14722||-79.465|42.2087||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2/17/2012 2:38:21 PM
22002150|Cheboygan Farmers Market|http://www.msue.msu.edu/cheboygan|City Hall parking lot, State Street|Cheboygan|Cheboyga|Michigan|49721||-84.4716|45.5931||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22002546|Chelan Valley Farmers Market||Johnson & Columbia|Chelan|Chelan|Washington|98816||-120.07|47.8597||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1003286|Chelmsford Agway Winter Farmers' Market|http://www.chelmsfordagwayfarmersmarket.blogspot.com|24 Maple Road|Chelmsford|Middlesex|Massachusetts|1824|January - February Saturday 10:00 AM to 2:00 PM November - December Saturday 10:00 AM to 2:00 PM|-71.3805861111|42.5713166667|Other|Y|N|N|N|N|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|N|Y|N|Y|N|Y|Y|Y|N|Y|5/15/2012 9:01:24 PM
21005342|Chelmsford Farmers' Market|http://chelmsfordfarmersmarket.blogspot.com|Chelmsford Common, Rtes. 4 and 110|Chelmsford|Middlesex|Massachusetts|1824|January - December Thursday 2:00 pm to 6:00 pm, (The market will be open July 7 through October 6, 2011)|-71.3531|42.5979|Local government building grounds|N|N|Y|Y|N|Y|N|Y|N|N|N|Y|Y|Y|Y|N|Y|N|N|N|N|Y|Y|N|N|5/14/2011 11:27:21 AM
22004030|Chelsea Community Farmers Market||Chelsea Square in front of the Police Station|Chelsea||Massachusetts|||-71.0381|42.3898||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1003651|Chelsea Community Hospital Bushel Basket Market at Chelsea Community Fair Grounds|http://realtimefarms.com|20501 W Old US Highway 12|Chelsea|Washtenaw|Michigan|48118|May - October Wednesday 2:30 PM to 6:00 PM, (Close Wed. July 4th and Wed. August 22. Last day Wed. October 24.)|-84.024382|42.30703|Other|Y|N|N|N|N|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|N|N|Y|N|Y|N|Y|N|Y|N|5/18/2012 7:49:30 AM
1001583|Chelsea Farmers Market|http://www.chelseafarmersmkt.org||Chelsea|Washtenaw|Michigan|48118|May - October Saturday 8:00 AM to 12:00 PM|-84.019747|42.317083|Other|N|N|N|N|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|N|4/30/2012 1:22:01 PM
1001811|Chelsea Farmers' Market|http://www.facebook.com/chelseafarmersmarket|Corner of Rte 110 and Rte 113|Chelsea|Orange|Vermont|5038|May - October Friday 3:00 PM to 6:00 PM|-72.44747|43.98878|Local government building grounds|N|N|Y|N|N|Y|N|Y|Y|Y|N|Y|Y|N|Y|Y|Y|N|N|Y|Y|Y|Y|N|N|4/30/2012 8:06:08 PM
1000567|Chenango County Farmers Market||East Side Park|Norwich|Chenango|New York|13815|June Wednesday 8:00 AM to 1:00 PM, Saturday 8:00 AM to 1:00 PM October Wednesday 8:00 AM to 1:00 PM, Saturday 8:00 AM to 1:00 PM|-75.52275|42.53154||N|Y|N|N|N|Y|N|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|N|N|Y|N|N|4/25/2012 1:16:14 PM
1002769|Cheney Farmers Market|http://www.cheneyfarmersmarket.com|2nd Street and C Street|Cheney|Spokane|Washington|99004|June - September Tuesday 2:00 PM to 7:00 PM|-117.5743936|47.4893528|Local government building grounds|N|Y|N|Y|N|Y|N|Y|Y|N|N|N|Y|Y|Y|N|N|Y|N|Y|N|N|Y|N|N|5/9/2012 5:29:34 PM
1003369|Cheney Farmers Market|http://facebook.com/cheneyfarmersmarket|Main St.|Cheney|Sedgwick|Kansas|67025|May - October Saturday 8:00 AM to 12:00 PM|-97.7816|37.6294|Private business parking lot|Y|N|N|N|N|Y|N|Y|N|Y|N|Y|Y|Y|Y|N|N|N|N|N|N|N|N|N|N|5/16/2012 2:31:12 PM
1000652|Cheraw Farmers Market||101 Front Street|Cheraw|Chesterfield|South Carolina|29520|May - September Tuesday 8:30 AM to 1:30 PM, Thursday 2:00 PM to 6:00 PM, Saturday 8:00 AM to 2:00 PM|-79.8803978|34.6969705|Local government building grounds|N|N|N|Y|N|N|N|N|N|N|N|N|Y|N|N|N|N|N|N|N|N|N|N|N|N|4/25/2012 3:51:12 PM
22002108|Cheriton Farmers Maket||Main St.|Cheriton|Northampton|Virginia|23316||-75.9825|37.1719||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22003868|Cherokee County Farmers Market||635 Amory Road|Centre|Cherokkee|Alabama|35960||-85.6673|34.1573||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001564|Cherokee Farmer's Tailgate Market||Acquoni Road|Cherokee|Swain|North Carolina|28719||-83.3117|35.4926||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1004092|Cherokee Fresh Market|http://cherokeefreshmarket.com|362 Stringer Road|Canton|Cherokee|Georgia|30115|June - August Saturday 8:30 AM to 12:00 PM|-84.44169|34.172364|On a farm from: a barn, a greenhouse, a tent, a stand, etc|N|N|N|N|N|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|Y|Y|N|Y|N|Y|Y|Y|N|5/24/2012 9:34:19 PM
1003308|Cherokee Street International Farmers Market|http://www.cherokeemarket.org|2622 Cherokee|St. Louis|St. Louis City|Missouri|63118|June - November Friday 4:00 PM to 7:00 PM|-90.226507|38.593227|Other|Y|N|N|N|Y|Y|N|Y|N|N|N|N|Y|N|N|N|N|N|N|N|N|N|N|N|N|5/16/2012 9:50:00 AM
1002290|Cherry Creek Fresh Market|http://www.coloradofreshmarkets.com/|3000 East First Avenue|Denver|Denver|Colorado|80206|May - October Wednesday 9:00 AM to 1:00 PM, Saturday 8:00 AM to 1:00 PM, (Saturday May 5th - October 27th Wednesday June 20th - September 26th )|-104.9593|39.71749|Private business parking lot|Y|N|N|N|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|N|Y|Y|Y|Y|N|Y|5/6/2012 8:14:35 PM
1001041|Cherry Hills Farmers Market||26834 Cherry Hills Blvd.|Menifee|Riverside|California|92586|January - December Friday 9:00 AM to 1:00 PM|-117.193394|33.709204|Private business parking lot|Y|Y|N|Y|N|Y|N|Y|N|N|Y|Y|Y|Y|Y|N|N|Y|Y|Y|N|Y|N|Y|N|4/26/2012 3:50:03 PM
1004590|Cherry Street Farmers Market|http://cherrystreetfarmersmarket.com|15th Street between S. Rockford and S. Quaker|Tulsa|Tulsa|Oklahoma|74159|April - October Saturday 7:00 AM to 11:00 AM|-95.972893|36.140595|Closed-off public street|Y|N|N|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|6/1/2012 4:48:59 PM
22002070|Chesaning Farmers Market||625 Broad Street|Chesaning|Saginaw|Michigan|48616||-84.1208|43.1861||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1001904|Chesapeake Farmers Market|http://www.cityofchesapeake.net/Government/City-Departments/Departments/Agriculture-Department---Virginia-Cooperative-Extension/farmers-market.htm|120 Reservation Road|Chesapeake|Chesapeake|Virginia|23322|June - November Wednesday 8:00 AM to 1:00 PM, Saturday 8:00 AM to 1:00 PM|-76.2422628|36.7204815|Local government building grounds|N|N|N|N|N|Y|N|N|N|Y|N|N|Y|Y|N|N|N|N|N|N|N|N|N|N|N|5/1/2012 8:34:41 AM
1002733|Chester County Farmers Market|http://www.clemson.edu/extension/county/chester/market|116 Columbia Street|Chester|Chester|South Carolina|29706|June - December Tuesday 7:00 AM to 12:00 PM, Thursday 7:00 AM to 12:00 PM, Saturday 7:00 AM to 12:00 PM|-81.2132068|34.7039376|Other|N|Y|Y|Y|N|N|N|Y|Y|N|N|Y|Y|Y|N|N|N|Y|N|N|N|N|N|N|N|5/9/2012 3:17:13 PM
1004055|Chester Farmers Market|http://www.chesternjfarmersmarket.org|Perry Street|Chester|Morris|New Jersey|7930|June - October Sunday 10:00 AM to 3:00 PM, (The Market is open every Sunday from June 24 through October 7, plus Saturday October 6)|-74.696184|40.783646|Closed-off public street|Y|Y|N|N|N|Y|Y|N|Y|Y|N|Y|Y|Y|Y|N|Y|Y|Y|Y|N|N|Y|N|Y|5/24/2012 3:20:09 PM
21001670|Chester Farmers Market||Route 103, The Vermont Country Store in Rockingham|Chester|Windsor|Vermont|5143|January - December Sunday 11:00 am to 2:00 pm, (Memorial Day Weekend through Columbus Day Weekend)|-72.5053|43.1976|Private business parking lot|N|N|N|N|N|Y|N|N|Y|N|N|Y|Y|N|Y|N|Y|N|N|Y|N|Y|Y|N|N|4/13/2011 3:17:00 PM
22001449|Chester Farmers Market|http://www.howard-county.com|City Park|Chester|Howard|Iowa|52134||-92.3172|43.3568||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2/17/2012 2:20:50 PM
22004749|Chester Farmers Market|http://www.chesterfarmersmarket.com/|Centre Street & Village Green Drive|Chester||Virginia|||-77.6375|37.4208||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
22004750|Chester Sunday Farmers’ Market|http://www.chestersundaymarket.com|23 Main Street|Chester|Middlesex|Connecticut|6412||-72.4502|41.4028||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
22002834|CHESTER VILLAGE FARMERS’ MARKET|http://www.chestersundaymarket.com|Town Center|Chester|Middlesex|Connecticut|||-72.8314|41.4421||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1002487|Chesterfield County Farmers Market||9901 Lori Road|Chesterfield|Chesterfield|Virginia|22832|May - September Wednesday 3:00 PM to 6:00 PM|-77.505884|37.377456|Local government building grounds|Y|N|N|N|N|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|Y|N|N|N|Y|Y|N|N|N|5/7/2012 6:09:47 PM
1002803|Chesterfield Farmers Market|http://chesterfieldfarmersmarket.blogspot.com|11500 Midlothian Tpk|Richmond|Chesterfield|Virginia|23235|January - April Tuesday - Saturday 10:00 AM to 6:00 PM May - October Tuesday - Friday 10:00 AM to 6:00 PM, Saturday 8:00 AM to 4:00 PM November - December Tuesday - Saturday 10:00 AM to 6:00 PM|-77.609299|37.507573|Other|N|N|N|N|N|Y|Y|Y|Y|Y|N|N|Y|Y|Y|N|N|Y|N|Y|N|N|Y|N|Y|5/9/2012 8:06:19 PM
21003758|Chesterton's European Market|http://www.chestertonseuropeanmarket.com|220 Broadway|Chesterton|Porter|Indiana|46304|January - December Saturday 8:00 am to 2:00 pm|-87.0536|41.6108|Private business parking lot|N|N|N|N|N|Y|Y|Y|Y|N|N|Y|Y|Y|Y|Y|Y|N|Y|Y|N|Y|Y|N|N|4/27/2011 2:49:25 PM
1003782|Chestertown Farmer's Market|http://www.chestertownfarmersmarket.com|6307 NYS Route 9|Chestertown|Warren|New York|12817|June - October Wednesday 10:00 AM to 1:00 PM|-73.805133|43.648651|Local government building grounds|N|N|N|N|N|Y|N|Y|Y|Y|N|Y|Y|N|Y|N|N|Y|N|N|N|N|N|N|Y|5/21/2012 8:57:16 AM
1001881|Chestertown Farmers' Market|http://www.chestertown.com/market/index.php|Park Row at the Fountain Park|Chestertown|Kent|Maryland|21620|March - November Saturday 8 to 12|-76.0666|39.2095|Federal/State government building grounds|Y|Y|Y|Y|N|Y|Y|N|Y|Y|N|Y|Y|Y|N|N|Y|Y|N|Y|Y|N|Y|Y|N|5/1/2012 6:29:27 AM
22002052|Chestnut Hill Farmers Market|http://www.farmtocity.org|Corner of Germantown and Southampton Avenues|Philadelphia|Philadelphia|Pennsylvania|19147||-75.2032|40.0735||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1000904|Cheverly Community Market|http://www.cheverlycommunitymarket.com|6401 Forest Road|Cheverly|Prince George's|Maryland|20785|May - December Saturday 8:00 AM to 12:00 PM, (We operate every other Saturday, Holiday Markets (November and December) are 9:00 am - 1:00 pm)|-76.90633|38.92414|Local government building grounds|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|N|Y|N|Y|4/26/2012 2:11:31 PM
1002358|Chewelah Farmers Market|http://www.chewelahfarmersmarket.com|N. Park St. (Hwy 395) and Lincoln Ave.|Chewelah|Stevens|Washington|99109|May - October Friday 11:30 AM to 5:30 PM|-117.715|48.28262|Local government building grounds|N|Y|N|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|N|Y|Y|Y|Y|Y|N|5/7/2012 11:33:42 AM
22002601|Cheyenne County Farmers Market||10th & Jackson Street|Sidney|Cheyenne|Nebraska|69162||-102.977|41.1305||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1001713|Cheyenne Farmers Market|http://www.calc.net|1 Depot Plaza|Cheyenne|Laramie|Wyoming|82001|August - October Saturday 7:30 AM to 12:30 PM, (The market will move to 15th street on August 18th ONLY)|-104.814548|41.132529||Y|N|N|N|Y|Y|Y|N|N|Y|N|Y|Y|Y|Y|N|Y|Y|N|N|N|N|N|Y|N|4/30/2012 3:41:18 PM
1003209|Cheyenne Winter Farmers' Market||121 W. 15th Street|Cheyenne|Laramie|Wyoming|82001|January - May , (First Saturday of the Month, 10 am - 2 pm) November - December , (First Saturday of the Month, 10 am - 2 pm)|-104.8143165|41.1320102|Other|N|N|N|N|N|Y|Y|Y|N|Y|Y|Y|Y|Y|Y|N|Y|N|N|N|Y|Y|Y|N|N|5/15/2012 11:50:33 AM
1003633|Chicago Heights Corner Market|http://www.chcornermarket.com|222 Dixie Highway|Chicago Heights|Cook|Illinois|60411|June - September Saturday 8:00 AM to 1:00 PM, (Rain or Shine)|-87.6557119|41.5270833|Healthcare Institution|N|N|N|N|N|Y|N|Y|Y|N|N|Y|Y|N|N|N|N|Y|N|Y|N|Y|Y|N|N|5/17/2012 10:34:25 PM
22003475|Chicago Nettlehorst French Market||Corner of Broadway & Melrose in lakeview|Chicago|Cook|Illinois|60657||-87.6773|41.9076||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1001965|Chicago Street Farmers Market|http://www.visitfoley.org|125 East Laurel Ave.|Foley|Baldwin|Alabama|36535|May - June Friday 3:00 PM to 6:00 PM, (The market will begin on Friday, May 18 and close on July 6 for the season)|-87.683301|30.407081|Local government building grounds|Y|N|N|Y|N|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|N|Y|N|Y|N|Y|Y|Y|N|5/1/2012 10:41:06 AM
22000704|Chickasha Farmers' Market||Corner of 7th and Chickasha Avenue|Chickasha|Grady|Oklahoma|73018||-97.9441|35.0488||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|May 20 2010 8:37AM
22004752|Chico CFM In Paradise||6400 Clark Rd.|PARADISE|BUTTE|California|||-121.598|39.7704||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
22000006|Chico Wednesday Farmers Market||North Valley Plaza, East Ave. & Pillsbury Rd.|Chico|Butte|California|95973||-121.848|39.7606||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Apr 25 2010 5:40PM
1001267|CHICOPEE FARMERS MARKET||CHICOPEE STREET|CHICOPEE|Hampden|Massachusetts|1013|June - September Wednesday 11:00 AM to 3:30 PM|-72.607784|42.186493||N|Y|Y|Y|Y|Y|N|Y|Y|Y|N|Y|Y|Y|N|Y|N|N|N|Y|N|N|Y|N|N|4/27/2012 1:09:41 PM
21003892|Children's Hospital Farmers Market|http://www.iatp.org/minimarkets|2530 Chicago Ave S|Minneapolis|Hennepin|Minnesota|55404|January - December Wednesday 10:30 am to 2:00 pm|-93.2626|44.9568|Healthcare Institution|N|N|N|N|N|N|N|N|N|N|N|Y|N|N|N|N|N|N|N|N|N|N|N|N|N|4/28/2011 2:40:18 PM
1004814|Chilhowee Main Street Farmers' Market|http://mainstreetfarmersmarket.webs.com|108 S. Main St.|Chilhowee|Johnson|Missouri|64733|May - November Saturday 8:00 AM to 12:00 PM|-93.8555137|38.5889377||N|N|N|N|N|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|N|Y|N|Y|N|N|Y|N|N|6/5/2012 4:27:57 PM
1000775|Chilhowie Farmer's Market|http://www.chilhowie.org|East Lee Highway|Chilhowie|Smyth|Virginia|24319|May - October Thursday 3:00 PM to 6:00 PM|-81.67717|36.802103|Local government building grounds|N|N|N|N|N|Y|N|N|Y|Y|N|Y|Y|Y|Y|Y|N|Y|N|Y|N|N|N|N|N|4/26/2012 1:27:41 PM
22001339|Chili Farmers Market||Chili Paul Plaza|Rochester|Monroe|New York|||-77.7285|43.1061||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1001266|Chillicothe Farmers Market|||Chillicothe|Livingston|Missouri|64601|May - October Saturday 8:00 AM to 12:30 PM, (Vendors are free to leave as the Market sells out. Best selection is in the first hours of market.)|-93.553412|39.793716|Local government building grounds|N|N|N|N|N|Y|N|Y|N|Y|N|Y|Y|Y|Y|N|Y|Y|Y|Y|Y|N|Y|Y|N|4/27/2012 1:08:08 PM
1002623|Chillicothe Farmers' Market Association|http://www.chillicothefarmersmarket.org|1470 North Bridge St.|Chillicothe|Ross|Ohio|45601||-82.9758909|39.3692219|Private business parking lot|Y|Y|Y|Y|Y|Y|Y|N|Y|Y|N|Y|Y|Y|Y|Y|Y|Y|N|N|Y|N|N|N|N|5/8/2012 9:53:45 PM
1002623|Chillicothe Farmers' Market Association|http://www.chillicothefarmersmarket.org|475 Western Ave.|Chillicothe|Ross|Ohio|45601|May - October Saturday 8:00 AM to 12:00 PM, (Every Saturday May thru October from 8:00 a.m. to noon.)|-83.0032218|39.3351439|Local government building grounds|Y|Y|Y|Y|Y|Y|Y|N|Y|N|Y|Y|Y|Y|Y|Y|Y|Y|N|N|Y|N|N|N|N|5/8/2012 9:53:45 PM
22004531|Chiloquin Farm & Craft Market||Chiloquin parking lot at Chocktoot and 1st Street|Chiloquin|Klamath|Oregon|||-121.863|42.5766||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1001588|Chilton Farmers Market||1041 E. Chestnut St|Chilton|Calumet|Wisconsin|53014|June - October Friday 12:00 PM to 5:00 PM|-88.15492|44.021144|Private business parking lot|N|Y|N|Y|N|N|N|Y|Y|N|N|Y|Y|N|N|N|N|N|N|Y|N|N|Y|N|N|4/30/2012 1:26:59 PM
22000521|Chimacum Farmers' Market|http://www.chimacum.org||Chimacum|Jefferson|Washington|98325||-122.777|48.0133||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|May 6 2010 3:21PM
1002978|China Grove Farmers Market|http://www.hist-society-srowan.com|308 N MainStreet|China Grove|Rowan|North Carolina|28023|May - September Friday 4:00 PM to 7:00 PM|-80.57783|35.57101|Other|N|N|N|N|N|Y|N|N|Y|Y|N|Y|Y|Y|Y|N|Y|Y|N|Y|N|Y|N|N|N|5/12/2012 7:36:03 PM
21003211|Chincoteague Island Farmers Market|http://chincoteaguemerchants.org|4113 Main Street|Chincoteague|Accomack|Virginia|23336|April Saturday 8:00 am to 12:00 pm, (Open weather permitting) May - August Wednesday 8:00 am to 12:00 pm, Saturday 8:00 am to 12:00 pm, (No market on Saturday June 4 or Wednesday July 27) September Saturday 8:00 am to 12:00 pm October Saturday 8:00 am to 12:00 pm, (Saturday, October 8 is the last market for the year)|-75.376|37.9344|Private business parking lot|N|N|N|N|N|Y|N|N|Y|N|Y|Y|Y|N|Y|N|N|N|N|Y|N|N|N|N|N|4/21/2011 4:58:39 PM
22004753|Chino CFM||13220 Central Ave.|Chino|San Bernardino|California|||-117.69|34.0126||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1003247|Chino Valley Farmers Market|http://www.prescottfarmersmarket.org|1667 S. Highway 89|Chino Valley|Yavapai|Arizona|86323|June - October Thursday 3:00 PM to 6:00 PM|-112.453|34.721|Private business parking lot|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|Y|N|N|Y|Y|Y|Y|N|N|5/15/2012 4:15:11 PM
22003729|Chipley Farmers Market||7th Street by the old train depot|Chipley|Washington|Florida|32428||-85.5372|30.7791||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001591|Chippewa Falls Main Street Farmers Market||Corner of Bridge & River Streets|Chippewa Falls|Chippewa|Wisconsin|54729||-91.3907|44.935||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22004754|Chippewa Valley Technical College Farmers Market|||Eau Claire|Eau Claire|Wisconsin|||-91.5051|44.8018||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
1002696|Chisago City Farmers Market|http://www.chisagocityfarmersmarket-org.webs.com|10656 Railroad Avenue|Chisago City|Chisago|Minnesota|55013|May - October Friday 2:00 PM to 6:00 PM|-92.890735|45.372951|Other|Y|N|N|N|Y|Y|Y|Y|Y|Y|N|Y|Y|Y|Y|N|N|Y|N|Y|N|Y|Y|Y|N|5/9/2012 12:43:44 PM
22002013|Chowan Farmers Market||North Granville St. & Virginia Rd|Edenton|Chowan|North Carolina|27932||-76.6084|36.0705||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001594|Chowchilla Farmers Market||Robertson Blvd. & 6th St.|Chowchilla|Madera|California|93610||-120.264|37.1201||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22003126|Christian "Shan" Hendricks Vegetable Market||Company Street|Saint Croix|Christiansted|Virgin Islands|||-64.7043|17.7449||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1004817|Christian County Farmers' Market||1530 West Jackson Street|Ozark|Christian|Missouri|65721|April - October Thursday 5:00 PM to 8:00 PM|-93.2215593|37.0248942||N|N|N|N|N|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|N|Y|N|Y|N|N|Y|N|N|6/5/2012 5:02:07 PM
1001683|Christmas Creek Market|http://www.christmascreekmarket.com|101 St. Nicholas Dr|North Pole|Fairbanks North Star|Alaska|99705|June - July Saturday 11:00 AM to 6:00 PM, (June 2nd - July 28th, 2012)|-147.3445|64.75519|Other|N|N|N|N|N|N|N|Y|N|N|N|Y|Y|Y|Y|Y|N|N|N|N|N|N|Y|N|N|4/30/2012 2:48:52 PM
22001224|Chubbuck Farmers Market|http://www.chubbuckfarmersmarket.com|4166 Yellowstone Ave #1212|Chubbuck|Bannock|Idaho|83202||-112.462|42.9202||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22003172|Chula Vista Farmers Market||3rd Ave. & Center St.|Chula Vista|San Diego|California|91915||-117.08|32.6403||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22002441|Chula Vista Otay Ranch Certified Farmers Market|http://www.otayranchtowncenter.com|2015 Birch Road and Eastlake Blvd|Chula Vista|San Diego|California|91915||-116.968|32.6231||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22001818|Church Run Farmers Market||44868 Warner Rd.|Titusville|Crawford|Pennsylvania|16354||-79.6584|41.6528||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1002899|Church Street Farmers' Market||603 Church Street|Blackstone|Nottoway|Virginia|23824|April - November Wednesday 4:00 PM to 7:00 PM, Saturday 8:00 AM to 12:00 PM|-78.0097851|37.0779423|Other|N|N|N|N|N|Y|N|Y|Y|Y|N|Y|Y|Y|Y|N|N|Y|N|Y|N|N|N|N|N|5/10/2012 9:01:27 PM
1004521|Cicero Farmers Market|http://www.facebook.com/cicerofarmersmarket|5885 East Circle Drive|Cicero|Onondaga|New York|13039|June - August Tuesday 3:00 PM to 7:00 PM September - October Tuesday 3:00 PM to 6:00 PM|-76.116049|43.147716|Private business parking lot|N|Y|N|N|Y|N|N|Y|Y|N|N|Y|Y|Y|N|Y|N|Y|N|Y|N|Y|N|N|N|6/1/2012 8:40:05 AM
22002294|Cicero Farmers Market||Port Cicero Shopping Plaza|Cicero|Hamilton|Indiana|46034||-86.0135|40.1303||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22003949|Cincinnatus Farmers Market||Rural Services Pavilion, 2704 Lower Cincinnatus Rd|Cincinnatus|Cortland|New York|||-75.8963|42.5379||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
22004756|Circle Farmers Market||707 B Ave.|Circle|McCone|Montana|59215||-105.589|47.4154||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2011
22001144|Circle Square Commons Farmers' Market|http://www.circlesquarecommonsfarmersmarket.com|8405 SW 80th Street|Ocala|Marion|Florida|34481||-82.2587|29.1056||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|2009
1001017|Citadel Mall Farmers Market|http://www.millerfarms.net|750 Citadel Dr E|Colorado Springs|El Paso|Colorado|80909|June - October Saturday 10:00 AM to 3:00 PM|-104.7589|38.8445|Private business parking lot|Y|N|N|N|Y|Y|Y|Y|N|N|N|N|Y|Y|Y|N|Y|N|N|N|N|Y|Y|N|N|4/26/2012 3:21:12 PM
